epoch,final_output1_dice_coef,final_output1_iou,final_output1_loss,final_output1_sensitivity,final_output1_specificity,final_output2_dice_coef,final_output2_iou,final_output2_loss,final_output2_sensitivity,final_output2_specificity,learning_rate,loss,val_final_output1_dice_coef,val_final_output1_iou,val_final_output1_loss,val_final_output1_sensitivity,val_final_output1_specificity,val_final_output2_dice_coef,val_final_output2_iou,val_final_output2_loss,val_final_output2_sensitivity,val_final_output2_specificity,val_loss
63,0.47595205903053284,0.322596937417984,1.1332423686981201,0.42768096923828125,0.9834990501403809,0.4692721366882324,0.31595396995544434,1.1445199251174927,0.4621609151363373,0.9747605323791504,4.999999873689376e-05,2.2777624130249023,0.4500666558742523,0.3025924563407898,1.1793779134750366,0.47049522399902344,0.9739985466003418,0.3889099657535553,0.2561608552932739,1.2829039096832275,0.3234575390815735,0.9865100979804993,2.4622817039489746
64,0.4768933355808258,0.32346224784851074,1.1313929557800293,0.4280012249946594,0.9836349487304688,0.470289945602417,0.3169001638889313,1.142514705657959,0.46297788619995117,0.9748551249504089,4.999999873689376e-05,2.273907423019409,0.4508446156978607,0.30335092544555664,1.17763090133667,0.46842899918556213,0.9744791984558105,0.3896873891353607,0.2568347156047821,1.281044602394104,0.32387393712997437,0.9866086840629578,2.4586756229400635
65,0.47776684165000916,0.3242408335208893,1.1296745538711548,0.42855292558670044,0.98365318775177,0.4714139997959137,0.317912757396698,1.1403169631958008,0.4636208117008209,0.9749404191970825,4.999999873689376e-05,2.269991159439087,0.45257535576820374,0.3049888610839844,1.1743777990341187,0.4634458124637604,0.9756151437759399,0.3912758529186249,0.2580181956291199,1.2779200077056885,0.3279445767402649,0.9860512614250183,2.4522979259490967
66,0.4784332811832428,0.3248714506626129,1.1282697916030884,0.42953214049339294,0.9835951924324036,0.47254714369773865,0.3189944326877594,1.1379414796829224,0.46327510476112366,0.975214958190918,4.999999873689376e-05,2.2662110328674316,0.45323267579078674,0.3056950569152832,1.1726734638214111,0.45677489042282104,0.976696789264679,0.39260464906692505,0.2589575946331024,1.2767225503921509,0.3322017788887024,0.9854475855827332,2.4493958950042725
67,0.4787871837615967,0.32523947954177856,1.1272633075714111,0.4292708933353424,0.9837390184402466,0.47408074140548706,0.3204694390296936,1.1350778341293335,0.4643290042877197,0.9753429293632507,4.999999873689376e-05,2.262341022491455,0.4541648328304291,0.30657750368118286,1.170861005783081,0.4556009769439697,0.9771210551261902,0.3932211101055145,0.2595476806163788,1.2747766971588135,0.331073135137558,0.9858080148696899,2.4456377029418945
68,0.4796961843967438,0.3260320723056793,1.1254475116729736,0.429363489151001,0.9838979840278625,0.47508829832077026,0.3213649392127991,1.1329870223999023,0.46479830145835876,0.9754289388656616,4.999999873689376e-05,2.258434772491455,0.455681711435318,0.30797311663627625,1.1684117317199707,0.45794790983200073,0.9770807027816772,0.39289695024490356,0.25963467359542847,1.2752034664154053,0.3275752663612366,0.986528217792511,2.443614959716797
69,0.4807009696960449,0.3269466757774353,1.1234099864959717,0.4292127192020416,0.9840813875198364,0.4761636257171631,0.3223296105861664,1.1309475898742676,0.4660819470882416,0.9754317998886108,4.999999873689376e-05,2.25435733795166,0.4560755789279938,0.30828553438186646,1.1681605577468872,0.4622013568878174,0.9764674305915833,0.3930358588695526,0.2598358392715454,1.2765178680419922,0.32618188858032227,0.9868278503417969,2.4446780681610107
70,0.4816044270992279,0.32774481177330017,1.1217553615570068,0.4297254681587219,0.9841440320014954,0.47703152894973755,0.32311776280403137,1.1292142868041992,0.4672669768333435,0.9754353761672974,4.999999873689376e-05,2.250969648361206,0.4561503529548645,0.308425635099411,1.1677234172821045,0.46069517731666565,0.9767530560493469,0.39311257004737854,0.25993460416793823,1.2759044170379639,0.3249070942401886,0.9870889782905579,2.4436283111572266
71,0.48238006234169006,0.32846659421920776,1.120159387588501,0.4299713969230652,0.984235942363739,0.4776279330253601,0.32366013526916504,1.1278713941574097,0.4671311378479004,0.9755865335464478,4.999999873689376e-05,2.2480311393737793,0.45728248357772827,0.30953431129455566,1.1655617952346802,0.4596579074859619,0.9771571159362793,0.39360857009887695,0.26036137342453003,1.274283528327942,0.32507818937301636,0.9871088266372681,2.439845323562622
72,0.483051061630249,0.32910603284835815,1.118681788444519,0.43023619055747986,0.9842970967292786,0.478471577167511,0.32444995641708374,1.1261006593704224,0.467603862285614,0.9756799936294556,4.999999873689376e-05,2.244783401489258,0.45834046602249146,0.3104948103427887,1.1640167236328125,0.46212977170944214,0.9769651293754578,0.3937217891216278,0.2605212330818176,1.275230884552002,0.32464149594306946,0.9872139096260071,2.4392478466033936
73,0.4836755394935608,0.3296913802623749,1.1173673868179321,0.4302961230278015,0.9844213724136353,0.47941073775291443,0.3253099024295807,1.1243172883987427,0.46885037422180176,0.9756580591201782,4.999999873689376e-05,2.2416844367980957,0.4589311480522156,0.31107959151268005,1.162813663482666,0.4615849554538727,0.9771925210952759,0.39462554454803467,0.26120835542678833,1.2735786437988281,0.3263845443725586,0.9870559573173523,2.436392307281494
74,0.48436132073402405,0.3303368389606476,1.1159777641296387,0.4306477904319763,0.9844890832901001,0.48015254735946655,0.3260038197040558,1.1227939128875732,0.46897077560424805,0.975793182849884,4.999999873689376e-05,2.2387709617614746,0.45974093675613403,0.3117980659008026,1.1615740060806274,0.4623032212257385,0.9772230386734009,0.39394399523735046,0.2607724666595459,1.2751672267913818,0.324090838432312,0.9873740077018738,2.436741352081299
75,0.4850962162017822,0.33101749420166016,1.1145132780075073,0.43059101700782776,0.9846128225326538,0.48097044229507446,0.3267589807510376,1.1211731433868408,0.469870388507843,0.9758027791976929,4.999999873689376e-05,2.2356865406036377,0.46004676818847656,0.3120437562465668,1.1614203453063965,0.46507224440574646,0.9768838882446289,0.39500629901885986,0.2615702748298645,1.2738888263702393,0.32489174604415894,0.9874100685119629,2.4353091716766357
76,0.48585182428359985,0.33168846368789673,1.1131174564361572,0.4313206672668457,0.9846043586730957,0.4817086160182953,0.32743412256240845,1.1196821928024292,0.4704524874687195,0.9758723974227905,4.999999873689376e-05,2.232799530029297,0.46043139696121216,0.31245166063308716,1.1603132486343384,0.4623090624809265,0.9773829579353333,0.3951083719730377,0.2616409659385681,1.27322518825531,0.3239086866378784,0.987662672996521,2.4335389137268066
77,0.4865742325782776,0.332376629114151,1.1116688251495361,0.4314381182193756,0.9847229719161987,0.48237237334251404,0.3280485272407532,1.118322730064392,0.47024059295654297,0.9760341644287109,4.999999873689376e-05,2.229991912841797,0.4620867669582367,0.3140231966972351,1.1574126482009888,0.46194934844970703,0.9778202176094055,0.39551618695259094,0.2620304822921753,1.2720487117767334,0.32451915740966797,0.9875801801681519,2.4294610023498535
78,0.4872910976409912,0.33306679129600525,1.1101733446121216,0.43173375725746155,0.9848165512084961,0.4831627905368805,0.32878971099853516,1.1167094707489014,0.4710514545440674,0.9760661125183105,4.999999873689376e-05,2.226881980895996,0.462901771068573,0.3147967457771301,1.1560380458831787,0.4629097580909729,0.9778125882148743,0.39670270681381226,0.2629576325416565,1.269986867904663,0.32602086663246155,0.9874650239944458,2.4260246753692627
79,0.4878690242767334,0.33357909321784973,1.1090614795684814,0.4318851828575134,0.9848612546920776,0.4839290976524353,0.329506516456604,1.1151888370513916,0.4717569947242737,0.9760788083076477,4.999999873689376e-05,2.224250078201294,0.46347108483314514,0.31533700227737427,1.155033826828003,0.46255558729171753,0.9780012369155884,0.39718949794769287,0.2633783221244812,1.2689156532287598,0.32571107149124146,0.9876276254653931,2.423949718475342
80,0.48850998282432556,0.3341772258281708,1.107723355293274,0.43209511041641235,0.9849343299865723,0.49714940786361694,0.34267541766166687,1.101216197013855,0.4720807671546936,0.9761444330215454,4.999999873689376e-05,2.20893931388855,0.4645780920982361,0.3163807690143585,1.1529905796051025,0.46194401383399963,0.9783299565315247,0.397718220949173,0.26386040449142456,1.267458200454712,0.3258219063282013,0.9876978993415833,2.4204487800598145
81,0.4891536831855774,0.33479321002960205,1.1063811779022217,0.4321877360343933,0.9850322604179382,0.4979044497013092,0.3433849811553955,1.0997037887573242,0.4726044237613678,0.976233184337616,4.999999873689376e-05,2.206085443496704,0.4650891423225403,0.3168768584728241,1.1519277095794678,0.46156755089759827,0.9785046577453613,0.39882785081863403,0.264676958322525,1.2647159099578857,0.32721951603889465,0.9876399040222168,2.4166436195373535
82,0.48976606130599976,0.3353649973869324,1.1051785945892334,0.43292006850242615,0.9850290417671204,0.49858278036117554,0.3439992666244507,1.0983364582061768,0.47269803285598755,0.9763765335083008,4.999999873689376e-05,2.2035157680511475,0.4656692147254944,0.3175201416015625,1.1496942043304443,0.45618167519569397,0.9794710278511047,0.40059763193130493,0.2659895718097687,1.2594102621078491,0.3309849202632904,0.9872469902038574,2.409104824066162
83,0.49024829268455505,0.3358832895755768,1.1038868427276611,0.43216824531555176,0.9852981567382812,0.49927568435668945,0.3446873426437378,1.0968554019927979,0.47272124886512756,0.9764657020568848,4.999999873689376e-05,2.200742244720459,0.4667743146419525,0.3185250163078308,1.1483187675476074,0.45919498801231384,0.9792181253433228,0.4002707600593567,0.2658005356788635,1.2603111267089844,0.32979002594947815,0.9873957633972168,2.408629894256592
84,0.49079805612564087,0.336438924074173,1.102689266204834,0.4329349398612976,0.985288143157959,0.5000160336494446,0.3453983962535858,1.0953295230865479,0.4731507897377014,0.9765796661376953,4.999999873689376e-05,2.19801926612854,0.46753424406051636,0.319319486618042,1.1460120677947998,0.45597052574157715,0.9798337817192078,0.4026105999946594,0.26759660243988037,1.2540509700775146,0.3351915180683136,0.9867339134216309,2.4000630378723145
85,0.4912185072898865,0.33680209517478943,1.1019114255905151,0.4329347610473633,0.9853323101997375,0.5008823871612549,0.3461849093437195,1.0938189029693604,0.4742005467414856,0.9765664339065552,4.999999873689376e-05,2.195729970932007,0.4680163860321045,0.31973350048065186,1.1455776691436768,0.4595410227775574,0.9793738126754761,0.40217018127441406,0.267304003238678,1.2559072971343994,0.33264225721359253,0.9871460199356079,2.401484727859497
86,0.49200597405433655,0.3374989330768585,1.100454568862915,0.43301159143447876,0.985443115234375,0.513794481754303,0.35911825299263,1.0802162885665894,0.4735562205314636,0.9767131805419922,4.999999873689376e-05,2.1806702613830566,0.4683484137058258,0.3199528753757477,1.1461107730865479,0.46502453088760376,0.978636622428894,0.3998638987541199,0.26546797156333923,1.2616944313049316,0.3264418840408325,0.987784743309021,2.4078052043914795
87,0.49236124753952026,0.33792760968208313,1.099426031112671,0.4325876235961914,0.9856295585632324,0.5021563172340393,0.3474000096321106,1.0911591053009033,0.4759669899940491,0.9765182733535767,4.999999873689376e-05,2.190584659576416,0.468404620885849,0.3199501037597656,1.1461000442504883,0.4644532799720764,0.9787538647651672,0.4016435146331787,0.266986608505249,1.2589941024780273,0.3274350166320801,0.9881024360656738,2.4050939083099365
88,0.49346494674682617,0.3388271629810333,1.097925066947937,0.43442344665527344,0.9853552579879761,0.5024612545967102,0.34765538573265076,1.0905910730361938,0.4746517539024353,0.9768004417419434,4.999999873689376e-05,2.1885154247283936,0.4682449400424957,0.3198394179344177,1.1465319395065308,0.46532970666885376,0.9786399006843567,0.40272873640060425,0.2678334712982178,1.257819414138794,0.3291302025318146,0.9880440831184387,2.4043514728546143
89,0.49410200119018555,0.3393927216529846,1.0969067811965942,0.4346826672554016,0.9854611158370972,0.5154159665107727,0.3606889545917511,1.0768699645996094,0.47340041399002075,0.9771027565002441,4.999999873689376e-05,2.173776149749756,0.4694046080112457,0.3208908438682556,1.1455923318862915,0.47135549783706665,0.9780195355415344,0.3984212875366211,0.26429271697998047,1.2663090229034424,0.3203814625740051,0.9887283444404602,2.4119012355804443
90,0.49390166997909546,0.3394775092601776,1.0961018800735474,0.4335988163948059,0.9857503771781921,0.5161190032958984,0.36133816838264465,1.075384259223938,0.4762948155403137,0.9767605066299438,4.999999873689376e-05,2.1714866161346436,0.4721067547798157,0.323614239692688,1.1376936435699463,0.455920934677124,0.9808480143547058,0.40654897689819336,0.27076292037963867,1.2451651096343994,0.3379436731338501,0.9870399236679077,2.3828587532043457
91,0.4946898818016052,0.3402424454689026,1.094765305519104,0.4346422255039215,0.9856077432632446,0.5042684674263,0.3493690490722656,1.0868806838989258,0.47605428099632263,0.9769382476806641,4.999999873689376e-05,2.1816461086273193,0.4733261168003082,0.32490652799606323,1.13529634475708,0.45218634605407715,0.9816538691520691,0.409144788980484,0.2726384997367859,1.2362844944000244,0.3486078083515167,0.9853237867355347,2.3715803623199463
92,0.49435368180274963,0.3399795591831207,1.0946977138519287,0.43352022767066956,0.9859339594841003,0.5165881514549255,0.36195749044418335,1.0738312005996704,0.47446900606155396,0.9770467877388,4.999999873689376e-05,2.1685292720794678,0.473954975605011,0.3254992365837097,1.1340200901031494,0.4586729407310486,0.9807990789413452,0.40612301230430603,0.27044251561164856,1.2447972297668457,0.3391164243221283,0.9865276217460632,2.378817081451416
93,0.4942873418331146,0.3401121497154236,1.0940585136413574,0.43284374475479126,0.9861295819282532,0.5176678895950317,0.3629418909549713,1.072002649307251,0.4756498336791992,0.9771167039871216,4.999999873689376e-05,2.1660614013671875,0.47342580556869507,0.32494300603866577,1.1345274448394775,0.45353275537490845,0.9814248085021973,0.40617984533309937,0.2704818844795227,1.2437262535095215,0.33912643790245056,0.9866303205490112,2.37825345993042
94,0.49541568756103516,0.3409280776977539,1.0928866863250732,0.43423303961753845,0.9859159588813782,0.506320595741272,0.3514277935028076,1.0827645063400269,0.4768356680870056,0.9771966934204102,4.999999873689376e-05,2.1756508350372314,0.4737371504306793,0.3251950144767761,1.135237216949463,0.4569096565246582,0.980941116809845,0.40578460693359375,0.270173043012619,1.2477312088012695,0.3367941677570343,0.987094521522522,2.3829684257507324
95,0.4966551661491394,0.34190478920936584,1.0910670757293701,0.4348819851875305,0.9859159588813782,0.5191482305526733,0.3643335700035095,1.0691055059432983,0.4754115045070648,0.9775921702384949,4.999999873689376e-05,2.160172700881958,0.47229328751564026,0.32363635301589966,1.1404348611831665,0.47678136825561523,0.9778021574020386,0.4009164273738861,0.26617535948753357,1.2605412006378174,0.3233170211315155,0.988574206829071,2.4009761810302734
96,0.4970583915710449,0.3423459231853485,1.0900332927703857,0.4350679814815521,0.9860216975212097,0.5193847417831421,0.3645560145378113,1.0685250759124756,0.47760286927223206,0.97723388671875,4.999999873689376e-05,2.1585581302642822,0.4719015955924988,0.32316142320632935,1.1426513195037842,0.4724954664707184,0.9783817529678345,0.396354615688324,0.2626335322856903,1.2708839178085327,0.3109901249408722,0.9902884364128113,2.4135353565216064
97,0.49805912375450134,0.34324008226394653,1.088729977607727,0.43681830167770386,0.9856988787651062,0.5192474126815796,0.36437490582466125,1.0684521198272705,0.47603821754455566,0.9775371551513672,4.999999873689376e-05,2.157181739807129,0.4759252667427063,0.3273334503173828,1.1316397190093994,0.46319642663002014,0.9806097745895386,0.40548914670944214,0.2698797285556793,1.2493116855621338,0.3313673734664917,0.9880220293998718,2.380951404571533
98,0.4981529116630554,0.34340399503707886,1.0880458354949951,0.4361818730831146,0.9858132600784302,0.5198454260826111,0.36500662565231323,1.0670305490493774,0.4752410054206848,0.9777318239212036,4.999999873689376e-05,2.155075788497925,0.47855687141418457,0.33005887269973755,1.126004934310913,0.4554232060909271,0.9822795987129211,0.41025084257125854,0.2736319601535797,1.2353929281234741,0.3450428545475006,0.9863317608833313,2.3613979816436768
99,0.49761834740638733,0.34308159351348877,1.0881750583648682,0.4354982376098633,0.9860547184944153,0.5082038640975952,0.3532962203025818,1.0782338380813599,0.4770013689994812,0.9776188731193542,4.999999873689376e-05,2.1664087772369385,0.47845274209976196,0.3302541673183441,1.1254912614822388,0.4450501799583435,0.9839246869087219,0.4150818884372711,0.2768308222293854,1.2203363180160522,0.36389511823654175,0.9832771420478821,2.345827579498291
100,0.4966830313205719,0.34246504306793213,1.0886080265045166,0.433927446603775,0.9863284826278687,0.5209677815437317,0.3660760521888733,1.0648378133773804,0.47623786330223083,0.9778302311897278,4.999999873689376e-05,2.1534459590911865,0.4787602424621582,0.3302377760410309,1.1248462200164795,0.4556763172149658,0.9823135137557983,0.4092476963996887,0.27291950583457947,1.2344943284988403,0.3421834111213684,0.986478328704834,2.3593409061431885
101,0.4966839849948883,0.3425942063331604,1.0882657766342163,0.4330000877380371,0.9865477681159973,0.521328330039978,0.36651331186294556,1.06388521194458,0.4775286614894867,0.9776781797409058,4.999999873689376e-05,2.1521506309509277,0.47803694009780884,0.3295218348503113,1.1260780096054077,0.46286454796791077,0.9811983108520508,0.40123113989830017,0.2653508484363556,1.254793405532837,0.3294984996318817,0.9870964884757996,2.380871295928955
102,0.49764031171798706,0.34329965710639954,1.0879374742507935,0.4351796507835388,0.9863290786743164,0.5091075301170349,0.354147344827652,1.076562762260437,0.47810250520706177,0.9776803255081177,4.999999873689376e-05,2.1645004749298096,0.47869712114334106,0.32995694875717163,1.125488042831421,0.46057480573654175,0.9815002679824829,0.40678900480270386,0.27105292677879333,1.242936134338379,0.33579057455062866,0.9873446226119995,2.3684239387512207
103,0.49927133321762085,0.3444501459598541,1.085627555847168,0.4361981749534607,0.9860890507698059,0.5214253664016724,0.3667007088661194,1.0632604360580444,0.4762391448020935,0.9779709577560425,4.999999873689376e-05,2.148888349533081,0.47310957312583923,0.3243572413921356,1.1403716802597046,0.4857977032661438,0.9767219424247742,0.3848772943019867,0.25277966260910034,1.2900502681732178,0.29398268461227417,0.9913517832756042,2.430422067642212
104,0.5004074573516846,0.34550997614860535,1.0834248065948486,0.4376716613769531,0.9861115217208862,0.5221074223518372,0.36718571186065674,1.0619302988052368,0.47631898522377014,0.9781603813171387,4.999999873689376e-05,2.145355224609375,0.4774084687232971,0.32872891426086426,1.1309423446655273,0.472618043422699,0.9795905947685242,0.40106549859046936,0.26587536931037903,1.2613027095794678,0.3192959129810333,0.9893511533737183,2.392245054244995
105,0.49984198808670044,0.34517958760261536,1.0836305618286133,0.4368557929992676,0.9862106442451477,0.5221629738807678,0.36737391352653503,1.0614891052246094,0.47519078850746155,0.9783908724784851,4.999999873689376e-05,2.1451196670532227,0.48026084899902344,0.3317452669143677,1.1228420734405518,0.46324363350868225,0.9815142750740051,0.406593382358551,0.27058249711990356,1.2460596561431885,0.333946168422699,0.9876747131347656,2.3689019680023193
106,0.50055992603302,0.34592851996421814,1.0816787481307983,0.4358735680580139,0.9865919351577759,0.5240601897239685,0.3690539598464966,1.0582624673843384,0.4763927459716797,0.9785828590393066,4.999999873689376e-05,2.139941453933716,0.4802486002445221,0.33165332674980164,1.1235859394073486,0.4672616422176361,0.9808732271194458,0.40068894624710083,0.26548418402671814,1.2576634883880615,0.3232417702674866,0.9885104298591614,2.381249189376831
107,0.5007731914520264,0.34621086716651917,1.0808309316635132,0.43515080213546753,0.9868265986442566,0.5249828100204468,0.36990994215011597,1.0564820766448975,0.4771084189414978,0.978718638420105,4.999999873689376e-05,2.137312889099121,0.479513555765152,0.33075714111328125,1.1265109777450562,0.4753531813621521,0.9795334935188293,0.3962029218673706,0.2623172402381897,1.267240047454834,0.31267157196998596,0.9898170232772827,2.3937511444091797
108,0.5015846490859985,0.34689074754714966,1.079648733139038,0.435316801071167,0.9868577718734741,0.5256569385528564,0.37048807740211487,1.0554791688919067,0.47841018438339233,0.9785811305046082,4.999999873689376e-05,2.1351282596588135,0.47836408019065857,0.3295377790927887,1.129852294921875,0.48014578223228455,0.9786062240600586,0.3941356837749481,0.26059240102767944,1.2723605632781982,0.30718284845352173,0.9905177354812622,2.4022128582000732
109,0.5023980736732483,0.34755367040634155,1.0784897804260254,0.436539888381958,0.986720085144043,0.5258693695068359,0.37071892619132996,1.0547356605529785,0.47811365127563477,0.9786907434463501,4.999999873689376e-05,2.1332249641418457,0.4776037633419037,0.32870054244995117,1.1327496767044067,0.48449835181236267,0.9777520895004272,0.3877428472042084,0.2548491358757019,1.2859864234924316,0.297708123922348,0.9910768270492554,2.418736457824707
110,0.5021241307258606,0.3473191559314728,1.0789533853530884,0.4366392195224762,0.9866865873336792,0.5262250900268555,0.37098854780197144,1.0542982816696167,0.47901153564453125,0.9787372350692749,2.499999936844688e-05,2.133251190185547,0.47319284081459045,0.32429125905036926,1.1419674158096313,0.4984184205532074,0.9747809171676636,0.38126230239868164,0.24905414879322052,1.3003766536712646,0.29056161642074585,0.9911777377128601,2.4423439502716064
111,0.5021275281906128,0.347358375787735,1.079017162322998,0.43722158670425415,0.9866302609443665,0.5262641310691833,0.37105268239974976,1.0542434453964233,0.479703426361084,0.9786825180053711,2.499999936844688e-05,2.13326096534729,0.4759907126426697,0.32709938287734985,1.1352417469024658,0.4933021068572998,0.9762012362480164,0.39412257075309753,0.26033639907836914,1.273699164390564,0.3066970705986023,0.9904546737670898,2.4089407920837402
112,0.5024383664131165,0.3476024568080902,1.0784529447555542,0.43751972913742065,0.9865900874137878,0.5265828371047974,0.37134748697280884,1.0535002946853638,0.4787112772464752,0.9788735508918762,2.499999936844688e-05,2.131953477859497,0.47786086797714233,0.3289681375026703,1.1308798789978027,0.4896540641784668,0.9771051406860352,0.3991641402244568,0.26445478200912476,1.2639000415802002,0.31544607877731323,0.9896546602249146,2.394779682159424
113,0.5025184750556946,0.34767383337020874,1.078136682510376,0.43701210618019104,0.9866930246353149,0.5270935297012329,0.37185579538345337,1.0524258613586426,0.4790184497833252,0.9789074063301086,2.499999936844688e-05,2.1305623054504395,0.47902125120162964,0.33014804124832153,1.1282073259353638,0.48702043294906616,0.9777354001998901,0.4035642147064209,0.26819247007369995,1.2548668384552002,0.3223496675491333,0.9891581535339355,2.3830740451812744
114,0.502689778804779,0.3478284478187561,1.0777264833450317,0.4371701180934906,0.9867039918899536,0.5273669362068176,0.37213653326034546,1.051749348640442,0.4787691533565521,0.978991687297821,2.499999936844688e-05,2.1294760704040527,0.4795309901237488,0.3306509554386139,1.1271154880523682,0.48634737730026245,0.9779473543167114,0.40343648195266724,0.2679334878921509,1.2550852298736572,0.3225410580635071,0.9890462160110474,2.3822007179260254
115,0.5028775334358215,0.34801721572875977,1.077270746231079,0.43724340200424194,0.9867215156555176,0.5276449918746948,0.372408926486969,1.0511538982391357,0.4787931442260742,0.979039192199707,2.499999936844688e-05,2.1284244060516357,0.48035043478012085,0.33146384358406067,1.1251226663589478,0.4842988848686218,0.9784137606620789,0.40493112802505493,0.2692229747772217,1.25153648853302,0.3251331150531769,0.988839328289032,2.376659631729126
116,0.5029795169830322,0.3481375575065613,1.0769585371017456,0.4371477961540222,0.9867731332778931,0.527938723564148,0.37269920110702515,1.0505406856536865,0.4790826737880707,0.9790507555007935,2.499999936844688e-05,2.1274991035461426,0.4808676242828369,0.3319954574108124,1.1237735748291016,0.48293304443359375,0.978734016418457,0.4065311849117279,0.27050745487213135,1.2478610277175903,0.32809996604919434,0.9885655641555786,2.3716344833374023
117,0.5032113790512085,0.3483513593673706,1.0765039920806885,0.437481164932251,0.9867574572563171,0.5281406044960022,0.37291577458381653,1.0499918460845947,0.4784475862979889,0.9791924357414246,2.499999936844688e-05,2.126495122909546,0.48073330521583557,0.33184877038002014,1.1240589618682861,0.4841543734073639,0.9785805940628052,0.4041425287723541,0.26806995272636414,1.252903699874878,0.325178325176239,0.9885201454162598,2.376962661743164
118,0.5032371282577515,0.34841567277908325,1.0762733221054077,0.4373818039894104,0.9868054389953613,0.528344988822937,0.3731188178062439,1.0495388507843018,0.47886601090431213,0.9791895151138306,2.499999936844688e-05,2.125812292098999,0.48151764273643494,0.3326602578163147,1.1222906112670898,0.4807906150817871,0.9791578054428101,0.40714842081069946,0.27094918489456177,1.2461035251617432,0.32947468757629395,0.9884369969367981,2.368394374847412
119,0.5035966038703918,0.3487469255924225,1.0756179094314575,0.4376900792121887,0.9867919683456421,0.528498113155365,0.3732869625091553,1.0490777492523193,0.4782721996307373,0.9793103933334351,2.499999936844688e-05,2.1246964931488037,0.48195838928222656,0.33309683203697205,1.1213122606277466,0.4805396497249603,0.9792708158493042,0.40674909949302673,0.27049019932746887,1.2467085123062134,0.3295978903770447,0.9882676005363464,2.368020534515381
120,0.5031894445419312,0.3485819697380066,1.076120138168335,0.4380311965942383,0.9865736961364746,0.5278700590133667,0.3727709650993347,1.0500279664993286,0.4780661463737488,0.9792989492416382,1.249999968422344e-05,2.126147508621216,0.48540186882019043,0.33692896366119385,1.1132344007492065,0.45577773451805115,0.9835292100906372,0.41801390051841736,0.27991560101509094,1.2167832851409912,0.3575182557106018,0.9851832389831543,2.330017328262329
121,0.502754807472229,0.34827253222465515,1.0766534805297852,0.43831831216812134,0.9864697456359863,0.5276315808296204,0.3726155161857605,1.0501883029937744,0.4778757095336914,0.9791973829269409,1.249999968422344e-05,2.1268420219421387,0.4854866564273834,0.3370339274406433,1.113020420074463,0.45466455817222595,0.9837453961372375,0.41979750990867615,0.28135496377944946,1.2122546434402466,0.3618934750556946,0.9846998453140259,2.32527494430542
122,0.5028589367866516,0.34847503900527954,1.0761644840240479,0.4375786781311035,0.9866071939468384,0.5278105139732361,0.3728027939796448,1.0497467517852783,0.47737178206443787,0.9792628288269043,1.249999968422344e-05,2.1259114742279053,0.4855397641658783,0.3370624780654907,1.1128358840942383,0.4534526765346527,0.9839177131652832,0.42089733481407166,0.2823723256587982,1.2092052698135376,0.3629401922225952,0.9848126173019409,2.3220412731170654
123,0.5033397078514099,0.34888404607772827,1.0753597021102905,0.43776458501815796,0.9866665005683899,0.5281821489334106,0.3731648623943329,1.0490531921386719,0.4775756001472473,0.9793316721916199,1.249999968422344e-05,2.124412775039673,0.4857575297355652,0.3373180627822876,1.112375020980835,0.4548369348049164,0.9837716221809387,0.420485258102417,0.28199395537376404,1.211305022239685,0.3620782792568207,0.9848660230636597,2.3236801624298096
124,0.503700852394104,0.34920668601989746,1.074625849723816,0.4374983310699463,0.986770510673523,0.5285450220108032,0.3735010027885437,1.0484086275100708,0.4778083264827728,0.9793599247932434,1.249999968422344e-05,2.1230340003967285,0.4858527183532715,0.3374010920524597,1.1122188568115234,0.45563626289367676,0.9836649894714355,0.41988879442214966,0.28153327107429504,1.212982416152954,0.36014387011528015,0.9851169586181641,2.3252015113830566
125,0.5039745569229126,0.3494586944580078,1.0740509033203125,0.43733638525009155,0.9868451356887817,0.5288553237915039,0.3737795054912567,1.0478688478469849,0.4779449999332428,0.9793855547904968,1.249999968422344e-05,2.121920108795166,0.4859962463378906,0.3375313878059387,1.1119376420974731,0.45590439438819885,0.9836480021476746,0.4203104078769684,0.2818749248981476,1.2121312618255615,0.3609594404697418,0.985062301158905,2.324069023132324
126,0.5042070150375366,0.3496624827384949,1.0735700130462646,0.43722081184387207,0.9868981242179871,0.5291109085083008,0.37401384115219116,1.047377347946167,0.4779447019100189,0.9794362783432007,1.249999968422344e-05,2.1209473609924316,0.48615139722824097,0.33767345547676086,1.111731767654419,0.45626696944236755,0.9836156964302063,0.42000412940979004,0.2816709876060486,1.2127530574798584,0.35980477929115295,0.9852429628372192,2.3244848251342773
127,0.5044756531715393,0.3498930037021637,1.0730950832366943,0.43721461296081543,0.9869402050971985,0.5293668508529663,0.37424707412719727,1.0469321012496948,0.47817906737327576,0.9794522523880005,1.249999968422344e-05,2.1200268268585205,0.48622646927833557,0.3377392292022705,1.1116409301757812,0.4568304419517517,0.9835435152053833,0.41991931200027466,0.28162914514541626,1.2130825519561768,0.3594406843185425,0.985315203666687,2.324723720550537
128,0.5047208070755005,0.35009726881980896,1.0726597309112549,0.437311589717865,0.9869675636291504,0.5296138525009155,0.3744768500328064,1.0464857816696167,0.47821640968322754,0.979496955871582,1.249999968422344e-05,2.1191461086273193,0.4863901138305664,0.3379124701023102,1.1114797592163086,0.45882973074913025,0.9832731485366821,0.4188905656337738,0.28068575263023376,1.215823769569397,0.3568294942378998,0.9855515360832214,2.327303647994995
